配 件 信 息 一 览 表,,,,,,,,,,,
PEI JIAN XIN XI YI LAN BIAO,,,,,,,,,,,
打印日期：,2017/5/3,,,,,,,,,,
序号,配件编码,类别,单位,重量,一级进价,一级销价,名称,供应商名称,公司名称,定价公司,定价公司
7870,lzstrwdgzkg1strwqbkg,鲁重,只,,5.5,0,灯光总开关,,,01,01
7871,lzstrwdgzkgstrwqbkg,鲁重,只,,5.5,0,灯光总开关,,,01,01
7872,lzstrwfzqdkg,鲁重,只,,4,0,辅助驱动开关,,,01,01
7873,lzstrwgzdkg1strwqbkg,鲁重,只,,5.5,10,工作灯开关,,,01,01
7874,lzstrwgzdkgstrwqbkg,鲁重,只,,5.5,10,工作灯开关,,,01,01
7875,lzstrwHWDKGstrwqbkg,鲁重,只,,5.5,0,后雾灯开关,,,01,01
7876,lzstrwHWDKGstrwqbkg2,鲁重,只,,5.5,0,后雾灯开关,,,01,01
7877,lzstrwJBKG1strwqbkg,鲁重,只,,5.5,12,警报开关,,,01,01
7878,lzstrwJBKGstrwqbkg,鲁重,只,,5.5,12,警报开关,,,01,01
7879,lzSTRWJYS,鲁重,只,,14,0,机油感应塞,,,01,01
7880,lzstrwlbkg1strwqbkg,鲁重,只,,5.5,0,喇叭开关,,,01,01
7881,lzstrwlbkgstrwqbkg,鲁重,只,,5.5,0,喇叭开关,,,01,01
7882,lzstrwNFDZ,鲁重,只,,12,0,暖风电阻,,,01,01
7883,LZSTRWPSDJ,鲁重,只,,9,0,喷水电机,,,01,01
7884,lzstrwqlkg1strwqbkg,鲁重,只,,5.5,0,取力开关,,,01,01
7885,lzstrwqlkgstrwqbkg,鲁重,只,,5.5,0,取力开关,,,01,01
7886,lzstrwqWDKGstrwqbkg,鲁重,只,,5.5,0,前雾灯开关,,,01,01
7887,lzstrwQYBJq1,鲁重,只,,20,0,气压报警器,,,01,01
7888,lzSTRwYB,鲁重,只,,2.8,0,摇把,,,01,01
7889,lzstrwygdkgstrwqbkg,鲁重,只,,5.5,10,远光灯开关,,,01,01
7890,lzstrwzjcskgstrwqbkg,鲁重,只,,5.5,12,轴间差速开关,,,01,01
7891,lzstrZSB,鲁重,只,,78,0,转速表,,,01,01
7892,lzwjYGDJ,雨刮电机,只,,95,110,雨刮电机,,,01,01
7893,lzxdkyCMWB,鲁重,只,,34,0,车门外把,,,01,01
7894,lzxdkZB,鲁重,根,,7.5,0,雨刮臂,,,01,01
7895,lzxdkZCMWB,鲁重,只,,34,0,车门外把,,,01,01
7896,lzxhyDCDKG,鲁重,只,,10,20,倒车灯开关,,,01,01
7897,lzxhyPQZDF,鲁重,只,,70,0,排气制动阀,,,01,01
7898,lzxhySCDKG1,刹车灯开关,只,,6,12,刹车灯开关,,,01,01
7899,lzxhySKF,鲁重,只,,41,0,手控阀,,,01,01
7900,lzxhySKF1,鲁重,只,,41,0,手控阀,,,01,01
7901,lzxhySWS,鲁重,只,,4.5,0,水温感应塞,,,01,01
7902,lzxhyyNKS,鲁重,只,,7,0,内扣手,,,01,01
7903,lzxhyySJQ,鲁重,只,,20,0,升降器,,,01,01
7904,lzxhyZB,鲁重,根,,4.3,0,雨刮臂,,,01,01
7905,lzxhyzNKS,鲁重,只,,7,0,内扣手,,,01,01
7906,lzxhyZSJQ,鲁重,只,,20,0,升降器,,,01,01
7907,M100JHLHQZB,万安,只,,0,0,离合器总泵,,,01,01
7908,m3000dlxsx,小水箱,只,,75,0,小水箱,,,01,01
7909,m3000dlygdj,雨刮电机,只,,73,85,雨刮电机,,,01,01
7910,m3000dlzks,门锁总成,只,,0,0,中控锁,,,01,01
7911,M333CMWB,车门外把,只,,9.5,12,车门外把,,,01,01
7912,M333NKS,内扣手,只,,5,8,内扣手,,,01,01
7913,M333SJQ,升降器,车付,,14,16,升降器,,,01,01
7914,M333YB,摇把,只,,0,0,摇把,,,01,01
7915,m5omzddzc,灯炮,只,,200,0,大灯总成,,,01,01
7916,m93r3001sekms4btqdj,聊城东岳,台,,803,,起动机,,,01,01
7917,M93R3002SEJSQDJ4BTJSQDJ,,台,,0,0,减速起动机,,全公司共享,01,01
7918,M93R3004QDJDCDYCJSQDJ,,台,,0,0,减速起动机,,全公司共享,01,01
7919,M93R3005ASEMDC,马达齿,只,,0,0,马达齿,,,01,01
7920,m93r3007seqdjWCDYCJSQDJ,,台,,0,0,减速起动机,,全公司共享,01,01
7921,M93R3008SEQDJ,,台,,0,0,减速起动机,,全公司共享,01,01
7922,M93R3014SEQDJ,聊城东岳,台,,0,455,起动机,,,01,01
7923,M93R3014SEQDJ12615jsqdj,,台,,0,0,减速起动机,,全公司共享,01,01
7924,M93R3015SEQDJ1,,台,,0,0,减速起动机,,全公司共享,01,01
7925,M93R3016SEMDKG,聊城东岳,台,,0,455,马达开关,,,01,01
7926,M93R3016SEQDJ1,,台,,0,0,减速起动机,,全公司共享,01,01
7927,M93R3018SEQDJ14gjsqdj,,台,,0,0,减速起动机,,全公司共享,01,01
7928,M93R3025SEQDJ1,,台,,0,0,减速起动机,,全公司共享,01,01
7929,M93R3026SEQDJ1,,台,,0,0,减速起动机,,全公司共享,01,01
7930,M93R3046SEQDJ1,,台,,0,0,减速起动机,,全公司共享,01,01
7931,M95R3005SE,马达开关,只,,0,0,马达开关,,,01,01
7932,M95R3005SEQDJLHQ,碳刷,套,,0,0,起动机离合器,,,01,01
7933,M98R3503SESTRD11CJSQDJ,,台,,0,0,减速起动机,,全公司共享,01,01
7934,M98R3504QDJTLlnjsqdj,,台,,0,0,减速起动机,,全公司共享,01,01
7935,M98R3506QDJ,,台,,0,0,减速起动机,,全公司共享,01,01
7936,M98R3507QDJ,,台,,0,0,减速起动机,,全公司共享,01,01
7937,mbkg,翘板开关,只,,2,0,门泵开关,,,01,01
7938,mbkg3,电磁气阀,套,,0,0,泵开关,,,01,01
7939,MBXLB,电磁气阀,只,,0,0,门泵修理包,,,01,01
7940,MDKGQBKG,翘板开关,只,,0,0,翘板开关,,,01,01
7941,MDZBLDG,雨刮连动杆,根,,210,0,雨刮连动杆,,,01,01
7942,MDZBYSK,锁块,只,,0,0,锁块,,,01,01
7943,MDZC,轴承,只,,0,0,马达轴承,,,01,01
7944,mfnsly,,公斤,,0,0,尿素溶液,,全公司共享,01,01
7945,MG134aLM,冷煤,桶,,9.5,0,冷煤,,,01,01
7946,MGKMSQDJ,无锡闽仙,台,,1450,410,起动机,,,01,01
7947,MHHLYDDSJQ,升降器,只,,,65,电动升降器总成,,,01,01
7948,MHJ6YDDSJQ,升降器,只,,50,65,电动升降器,,,01,01
7949,MHJ6ZDDSJQ,升降器,只,,50,65,电动升降器,,,01,01
7950,mhq,,只,,35,0,灭火器,,全公司共享,01,01
7951,mjYQJSF,手控阀,只,,0,0,举升阀,,,01,01
7952,MP3,音响,只,,0,0,MP3,,,01,01
7953,MP31,音响,只,,0,0,MP3,,,01,01
7954,MP32,音响,只,,0,0,MP3,,,01,01
7955,mrkstrcghfb,瑞立,只,,0,0,后分泵,,,01,01
7956,MT15170ZLQ1,明通,只,,0,0,助力器,,,01,01
7957,mtllFGX,分缸线,组,,25,0,分缸线,,,01,01
7958,MTLLPYZ,喷油嘴,只,,125,0,喷油嘴,,,01,01
7959,mx1041tjq,调节器,只,,35,0,调节器,,,01,01
7960,MX1043FDJ,无锡闽仙,台,,0,0,发电机,,,01,01
7961,MX1043FDJ1,无锡闽仙,台,,0,0,发电机,,,01,01
7962,MX1043FDJ2,无锡闽仙,台,,0,0,发电机 ,,,01,01
7963,MX1043TJQ,调节器,只,,0,0,调节器,,,01,01
7964,mx1115JSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
7965,mx1115JSQDJ1,无锡闽仙,台,,0,0,减速起动机,,,01,01
7966,MX1115MDC1,闽仙,只,,0,0,马达齿,,,01,01
7967,MX1115MDC2,闽仙,只,,0,0,马达齿,,,01,01
7968,MX11AFDJ,,台,,0,0,发电机,,全公司共享,01,01
7969,MX1332DMDC,闽仙,只,,0,0,马达齿,,,01,01
7970,MX138CMDC,闽仙,只,,380,0,马达齿,,,01,01
7971,mx1409z-pJSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
7972,MX150AFDJ,湖州申湖,台,,0,0,发电机,,,01,01
7973,MX153JSQDJ1,无锡闽仙,台,,0,0,减速起动机,,,01,01
7974,MX153MDC,闽仙,只,,0,0,马达齿,,,01,01
7975,MX153MDC1,闽仙,只,,0,0,马达齿,,,01,01
7976,MX153MDC2,闽仙,只,,0,0,马达齿,,,01,01
7977,MX153MDCt,闽仙,只,,0,0,马达齿头,,,01,01
7978,MX2402AMDC,闽仙,只,,0,0,马达齿,,,01,01
7979,MX2402MDC,闽仙,只,,0,0,马达齿,,,01,01
7980,MX2636CMDC,马达齿,只,,14.5,17,马达齿,,,01,01
7981,MX2709B-PCMDC,闽仙,只,,380,0,马达齿,,,01,01
7982,MX2709J-PCJSMDKG,马达开关,只,,0,0,减速马达开关,,,01,01
7983,MX2709R-PCJSMDKG,马达开关,只,,70,0,减速马达开关,,,01,01
7984,MX2709R-PCJSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
7985,mx2709r-pcmdc3,闽仙,套,,25,0,马达齿,,,01,01
7986,MX2709R-PCMDCt,闽仙,只,,25,0,马达齿头,,,01,01
7987,MX2709R-PCMDT,闽仙,只,,25,0,马达头,,,01,01
7988,MX273JSQDJ,无锡闽仙,台,,0,445,减速起动机,,,01,01
7989,MX273MDC,闽仙,只,,0,0,马达齿,,,01,01
7990,MX273MDCt,闽仙,只,,0,0,马达齿头,,,01,01
7991,MX274MDC,闽仙,只,,0,0,马达齿,,,01,01
7992,MX27aFDJ,无锡闽仙,台,,255,0,发电机,,,01,01
7993,MX2816MDC,闽仙,只,,0,0,马达齿头,,,01,01
7994,MX4100FDJ,无锡闽仙,台,,0,0,发电机,,,01,01
7995,MX4100FDJ1,无锡闽仙,台,,0,0,发电机,,,01,01
7996,mx4100jsqdj,,台,,480,0,起动机,,全公司共享,01,01
7997,mx4108fdj,无锡闽仙,台,,265,0,发电机,,,01,01
7998,MX4108MDC,闽仙,只,,0,0,马达齿,,,01,01
7999,MX433FDJ,无锡闽仙,台,,0,0,发电机,,,01,01
8000,MX433FDJ2,无锡闽仙,台,,0,0,发电机,,,01,01
8001,MX485FDJ,无锡闽仙,台,,0,0,发电机,,,01,01
8002,MX490MDC,闽仙,只,,0,0,马达齿,,,01,01
8003,MX495FDJ,无锡闽仙,台,,0,0,发电机,,,01,01
8004,MX495FDJ2,无锡闽仙,台,,0,0,发电机,,,01,01
8005,MX6102MDC,闽仙,只,,0,0,马达齿,,,01,01
8006,mx6105JSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
8007,mx6105JSQDJ1,无锡闽仙,台,,395,0,减速起动机,,,01,01
8008,MX6105MDC,闽仙,只,,0,0,马达齿,,,01,01
8009,MX611012VJSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
8010,MX6110JSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
8011,MX6110JSQDJ2,无锡闽仙,台,,0,0,减速起动机,,,01,01
8012,MX6110MDC,闽仙,只,,380,0,马达齿,,,01,01
8013,MX6110MDC2,闽仙,只,,380,0,马达齿,,,01,01
8014,MX6110MDCt,闽仙,只,,0,0,马达齿头,,,01,01
8015,MX6110xxMDC,闽仙,只,,37,45,马达齿,,,01,01
8016,MX6DMQDJ,无锡闽仙,台,,850,0,减速起动机,,,01,01
8017,MX750WFDJXQ,点火线圈,只,,0,0,发电机线圈,,,01,01
8018,Mx912MDC,闽仙,只,,0,0,马达齿,,,01,01
8019,MXCC4100FDJ,无锡闽仙,台,,0,0,发电机,,,01,01
8020,MXCC4102MDC,闽仙,只,,0,0,马达齿,,,01,01
8021,MXCC4102MDC1,闽仙,只,,0,0,马达齿,,,01,01
8022,MXCC4102MDC2,闽仙,只,,0,0,马达齿,,,01,01
8023,MXCC4105MDC1,闽仙,只,,0,0,马达齿,,,01,01
8024,MXCC4dMDC1,闽仙,只,,37,0,马达齿,,,01,01
8025,MXDC498FDJ,无锡闽仙,台,,0,0,发电机,,,01,01
8026,MXfs6102MDC,闽仙,只,,0,0,马达齿,,,01,01
8027,MXJFZ27B-1FDJ,无锡闽仙,台,,255,0,发电机,,,01,01
8028,MXJHFDJ,无锡闽仙,台,,0,0,发电机,,,01,01
8029,MXJHFDJ1,无锡闽仙,台,,0,0,发电机,,,01,01
8030,MXJSMDKG,马达开关,只,,0,0,减速马达开关,,,01,01
8031,MXJSMDKG1,马达开关,只,,0,0,减速马达开关,,,01,01
8032,MXJSQDJDQ1,起动继电器,只,,35,0,减速起动继电器,,,01,01
8033,MXlt4105FDJ,无锡闽仙,台,,0,0,发电机,,,01,01
8034,MXlt4105FDJ1,无锡闽仙,台,,0,0,发电机,,,01,01
8035,MXlt4105FDJ2,无锡闽仙,台,,0,0,发电机,,,01,01
8036,MXlt4105MDC,闽仙,只,,0,0,马达齿,,,01,01
8037,MXMDCLHQ,马达齿,只,,0,15,马达离合器,,,01,01
8038,MXNC6102MDC,闽仙,只,,0,0,马达齿,,,01,01
8039,MXPJSMDC,闽仙,只,,0,0,马达齿,,,01,01
8040,MXstr10MDC,闽仙,只,,25,0,马达齿,,,01,01
8041,MXstr11MDC,闽仙,只,,25,0,马达齿,,,01,01
8042,MXstrd10MDC,闽仙,只,,25,0,马达齿,,,01,01
8043,MXstrd11MDC,闽仙,只,,25,0,马达齿,,,01,01
8044,mxstrtsjzc,碳刷,套,,45,0,碳刷架总成,,,01,01
8045,mxstrx11mdc3,闽仙,套,,0,0,马达齿,,,01,01
8046,MXSX12VTJQ,调节器,只,,0,0,调节器,,,01,01
8047,MXSX24VTJQ,调节器,只,,0,0,调节器,,,01,01
8048,MXWSLFDJ,无锡闽仙,台,,0,0,发电机,,,01,01
8049,MXWSLFDJ1,无锡闽仙,台,,0,0,发电机,,,01,01
8050,MXxc4110fdj,无锡闽仙,台,,0,0,发电机,,,01,01
8051,MXYC4102MDC,闽仙,只,,0,0,马达齿,,,01,01
8052,MXYC4102MDC1,闽仙,只,,0,0,马达齿,,,01,01
8053,MXYC4102MDC2,闽仙,只,,0,0,马达齿,,,01,01
8054,MXyc4108FDJ,无锡闽仙,台,,0,0,发电机,,,01,01
8055,MXYC4108MDC,闽仙,只,,0,0,马达齿,,,01,01
8056,MXyn4100FDJ,无锡闽仙,台,,0,0,发电机,,,01,01
8057,MXyn4100FDJ1,无锡闽仙,台,,0,0,发电机,,,01,01
8058,MXYNFDJ,无锡闽仙,台,,0,0,发电机,,,01,01
8059,MYDDRYBX,电动汽油泵,只,,0,0,电动燃油泵芯,,,01,01
8060,MYHMCG,,根,,25,0,后门撑杆,,,01,01
8061,MYKTGZP1,干燥瓶,只,,18,20,干燥瓶,,,01,01
8062,MYWDKG,翘板开关,只,,3.5,7,雾灯开关,,,01,01
8063,MZ26JSQDJ,无锡闽仙,台,,0,0,减速起动机,,,01,01
8064,MZDGYG,空调管,根,,55,0,空调高压管,,,01,01
8065,MZDLNQ,冷凝器,只,,240,0,冷凝器,,,01,01
8066,MZSDDKT,,套,,0,0,电动空调,,全公司共享,01,01
8067,MZYF,油封,只,,0,0,油封,,,01,01
8068,N006-13,空调支架,套,,38,0,空调支架,,,01,01
8069,n006-6,空调支架,套,,38,0,空调支架,,,01,01
8070,N006-7KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8071,N006-8,空调支架,套,,38,0,空调支架,,,01,01
8072,N006-9,空调支架,套,,38,0,空调支架,,,01,01
8073,N02KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8074,N04KTZJL,张紧轮,只,,15,18,空调张紧轮,,,01,01
8075,N07-1KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8076,N07KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8077,N111KTZJ,空调支架,只,,35,0,空调支架,,,01,01
8078,N112KTZJ,空调支架,只,,35,0,空调支架,,,01,01
8079,N11-2KTZJ,空调支架,只,,35,0,空调支架,,,01,01
8080,N113KTZJ,空调支架,套,,25,0,空调支架,,,01,01
8081,N1148KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8082,N117KTZJ,空调支架,套,,35,0,空调支架,,,01,01
8083,N11KTZJ,空调支架,只,,35,0,空调支架,,,01,01
8084,N125KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8085,N12KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8086,N13KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8087,N14KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8088,N15KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8089,N16KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8090,N17KTZJ,空调支架,只,,0,0,空调支架,,,01,01
8091,N18-2KTZJ,空调支架,只,,0,0,空调支架,,,01,01
8092,N18KTZJ,空调支架,只,,0,0,空调支架,,,01,01
8093,N19KTZJ,空调支架,只,,0,0,空调支架,,,01,01
8094,N20KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8095,N21KTZJ,空调支架,套,,18,23,空调支架,,,01,01
8096,N22-1KTZJ,空调支架,套,,35,0,空调支架,,,01,01
8097,N23KTZJ,空调支架,套,,35,0,空调支架,,,01,01
8098,N23KTZJ1,空调支架,套,,35,0,空调支架,,,01,01
8099,N23KTZJlfn22,空调支架,套,,35,0,空调支架,,,01,01
8100,N248KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8101,N24KTZJ,空调支架,套,,35,0,空调支架,,,01,01
8102,N25KTZJ,空调支架,套,,25,0,空调支架,,,01,01
8103,N26KTZJ,空调支架,套,,25,0,空调支架,,,01,01
8104,N27KTZJ,空调支架,套,,25,0,空调支架,,,01,01
8105,N28-1KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8106,N28KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8107,n28omysj,压缩机,台,,430,0,压缩机,,,01,01
8108,N29-1KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8109,N29KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8110,N30KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8111,N31KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8112,N32-1KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8113,N32-2GKTZJ,空调支架,套,,38,0,空调支架,,,01,01
8114,N32GKTZJ,空调支架,套,,38,0,空调支架,,,01,01
8115,N32KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8116,N33-1KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8117,N33KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8118,N34KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8119,N34KTZJ1,空调支架,套,,38,0,空调支架,,,01,01
8120,N35KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8121,N36KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8122,N37KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8123,N38KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8124,N39KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8125,N40KTZJ,空调支架,套,,25,0,空调支架,,,01,01
8126,n41-7zj,空调支架,套,,25,0,空调支架,,,01,01
8127,N41KTZJ,空调支架,套,,25,0,空调支架,,,01,01
8128,N42KTZJ,空调支架,套,,41,0,空调支架,,,01,01
8129,N43KTZJ,空调支架,套,,41,0,空调支架,,,01,01
8130,N44-2,,套,,20,0,空调支架,,全公司共享,01,01
8131,N44KTZJ,空调支架,套,,25,0,空调支架,,,01,01
8132,N45-2KTZJ,空调支架,套,,19,0,空调支架,,,01,01
8133,N45-3KTZJ,空调支架,套,,41,0,空调支架,,,01,01
8134,N45KTZJ,空调支架,套,,41,0,空调支架,,,01,01
8135,N46KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8136,N47KTZJ,空调支架,套,,35,40,空调支架,,,01,01
8137,N48KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8138,N49-2KTZJ,空调支架,套,,41,0,空调支架,,,01,01
8139,N49KTZJ,空调支架,套,,41,0,空调支架,,,01,01
8140,N50KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8141,N51-1KTZJ,空调支架,套,,38,0,空调支架,,,01,01
8142,N51KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8143,N52KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8144,n53-2ktzj,空调支架,套,,38,0,空调支架,,,01,01
8145,n53-2ktzj1,空调支架,套,,38,0,空调支架,,,01,01
8146,n53-3ktzj,空调支架,套,,38,0,空调支架,,,01,01
8147,n53-5,空调支架,套,,38,0,空调支架,,,01,01
8148,n53-507,空调支架,套,,38,0,空调支架,,,01,01
8149,n53-508ktzj,空调支架,套,,38,0,空调支架,,,01,01
8150,N53KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8151,N54KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8152,N55KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8153,n56-4ktzj,空调支架,套,,38,0,空调支架,,,01,01
8154,N56KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8155,n57-507,空调支架,套,,38,0,空调支架,,,01,01
8156,N57KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8157,N58KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8158,N59-2KTZJ,空调支架,套,,35,40,空调支架,,,01,01
8159,N59KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8160,N60KTZJ,空调支架,套,,41,0,空调支架,,,01,01
8161,N61KTZJ,空调支架,套,,41,0,空调支架,,,01,01
8162,N62KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8163,N63KTZJ,空调支架,套,,41,0,空调支架,,,01,01
8164,N63KTZJ1,空调支架,套,,41,0,空调支架,,,01,01
8165,N64KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8166,N65KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8167,N66-2KTZJ,空调支架,套,,41,0,空调支架,,,01,01
8168,N66KTZJ,空调支架,套,,41,0,空调支架,,,01,01
8169,N67-2KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8170,N67KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8171,N68KTZJ,空调支架,套,,41,0,空调支架,,,01,01
8172,N69KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8173,N70-2KTZJ,空调支架,只,,0,0,空调支架,,,01,01
8174,N70KTZJ,空调支架,只,,0,0,空调支架,,,01,01
8175,N71KTZJ,空调支架,只,,0,0,空调支架,,,01,01
8176,N72KTZJ,空调支架,只,,0,0,空调支架,,,01,01
8177,N73KTZJ,空调支架,只,,0,0,空调支架,,,01,01
8178,N74KTZJ,空调支架,只,,0,0,空调支架,,,01,01
8179,N75KTZJ,空调支架,只,,0,0,空调支架,,,01,01
8180,N75KTZJ1,空调支架,只,,38,0,空调支架,,,01,01
8181,N76KTZJ,空调支架,只,,0,0,空调支架,,,01,01
8182,N77KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8183,N78GKTZJ,空调支架,套,,38,0,空调支架,,,01,01
8184,N78KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8185,N79KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8186,N80KTZJ,空调支架,套,,28,0,空调支架,,,01,01
8187,N81KTZJ,空调支架,套,,48,55,空调支架,,,01,01
8188,N82-9KTZJ,空调支架,套,,48,55,空调支架,,,01,01
8189,N83KTZJ,空调支架,只,,10,0,空调支架,,,01,01
8190,N84KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8191,N85KTZJ,空调支架,套,,55,0,空调支架,,,01,01
8192,n8-7ktzj,空调支架,只,,45,0,空调支架,,,01,01
8193,N89KTZJ,空调支架,套,,0,0,空调支架,,,01,01
8194,N97KTZJ,空调支架,套,,35,40,空调支架,,,01,01
8195,nbhtwsljsqdj,武进航海,台,,0,0,起动机,,,01,01
8196,NBQDPJ,电风扇,对,,0,0,逆变器电瓶夹,,,01,01
8197,NC6102FDJ,上海申卫,台,,0,0,发电机,,,01,01
8198,NF1319L/33FXZLB,方向助力泵,台,,0,0,方向助力泵,,,01,01
8199,NF1319L/34FXZLB,方向助力泵,台,,0,0,方向助力泵,,,01,01
8200,NF1319L/76FXZLB,方向助力泵,台,,0,0,方向助力泵,,,01,01
8201,NF1419L/232FXZLB,方向助力泵,台,,0,0,方向助力泵,,,01,01
8202,NF1419L/52FXZLB,方向助力泵,台,,0,0,方向助力泵,,,01,01
8203,NFG,暖风管,米,,0,0,暖风管,,,01,01
8204,NFG2,暖风管,米,,0,0,暖风管,,,01,01
8205,NFG3,暖风管,米,,0,0,暖风管,,,01,01
8206,nfg8,暖风管,米,,0,0,暖风管,,,01,01
8207,NFGKG,暖风管,只,,0,0,暖风管卡箍,,,01,01
8208,nfjzc8,暖风电机,只,,0,0,暖风机总成,,,01,01
8209,nfjzc9,暖风电机,只,,0,0,暖风机总成,,,01,01
8210,nfsgjt,暖风管,只,,0,0,暖风水管接头,,,01,01
8211,NFsjg,暖风管,只,,0,0,暖风三角管,,,01,01
8212,ng151ZFX,蒸发箱,台,,150,0,蒸发箱,,,01,01
8213,ngAWZFX,蒸发箱,台,,150,0,蒸发箱,,,01,01
8214,ngcbd,真空灯,只,,7,10,南挂边灯,,,01,01
8215,ngjwzlnq1,冷凝器,只,,145,0,冷凝器,,,01,01
8216,NJ1062LHQZB,万安,只,,30,35,离合器总泵,,,01,01
8217,NJ130SCZB,刹车王,只,,0,0,刹车总泵,,,01,01
8218,njdfCMWB,车门外把,付,,0,0,车门外把,,,01,01
8219,NJDFXSX,小水箱,只,,0,0,小水箱,,,01,01
8220,NSBCGQNSBYLKG,电喷系列,只,,0,100,尿素泵压力传感器,,全公司共享,01,01
8221,NSBDJ,电喷系列,只,,0,320,尿素泵电机,,全公司共享,01,01
8222,NSBDLB,电喷系列,只,,0,240,尿素泵电路板,,全公司共享,01,01
8223,NSBFXF,电喷系列,只,,0,120,尿素泵反向阀,,全公司共享,01,01
8224,NSBHYF,电喷系列,只,,0,155,尿素泵回液阀,,全公司共享,01,01
8225,NSBJLB,电喷系列,只,,0,155,尿素泵加热板,,全公司共享,01,01
8226,NSBPZ,电喷系列,只,,0,125,尿素泵喷嘴,,全公司共享,01,01
8227,NSBPZLM,电喷系列,只,,0,45,尿素泵喷嘴螺母,,全公司共享,01,01
8228,NSBWG,,米,,0,0,尿素波纹管,,全公司共享,01,01
8229,NSBWMFT,电喷系列,只,,0,25,尿素泵外密封条,,全公司共享,01,01
8230,NSBXLB1,电喷系列,只,,0,185,尿素泵修理包,,全公司共享,01,01
8231,NSBYLKGNSBCGQ,电喷系列,只,,0,100,尿素泵压力传感器,,全公司共享,01,01
8232,NSBZCDCU,电喷系列,只,,0,780,尿素泵总成DCU,,全公司共享,01,01
8233,NSBZCSCU1,电喷系列,只,,0,800,尿素泵总成DCU,,全公司共享,01,01
8234,nsdpct,电喷系列,只,,0,10,电喷插头,,,01,01
8235,nsdpct1,电喷系列,只,,0,65,电喷插头,,,01,01
8236,NSG03,电喷系列,只,,0,55,尿素盖,,全公司共享,01,01
8237,NSG1160010-858-02,电喷系列,只,,0,35,尿素盖,,全公司共享,01,01
8238,nsgdcf,电喷系列,只,,0,150,尿素罐电磁阀,,,01,01
8239,nsgdcf1,电喷系列,只,,0,150,尿素罐电磁阀,,,01,01
8240,NSGDCF2,电喷系列,只,,0,120,尿素罐电磁阀,,,01,01
8241,NSGDCF3,电喷系列,只,,0,150,尿素罐电磁阀,,,01,01
8242,NSGGJ,,只,,0,0,尿素管工具,,全公司共享,01,01
8243,NSGJX,电喷系列,只,,0,380,尿素工具箱,,全公司共享,01,01
